ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567224810,Nordins Glas & Metall AB,nordinsglas@telia.com,,true,2007,19,4,Tillverkning av dörrar och fönster av trä,secondary,,5390000,2025,10000,-27000,683000,25000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5565378212,Ya Jun Lu Aktiebolag,,+4631161028,true,1997,29,3,Restaurangverksamhet,secondary,,5078000,2025,691000,543000,389000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5565932133,T & P:s Kök & Bar AB,info@tpkokbar.se,,true,2000,26,3,Restaurangverksamhet,secondary,,5074000,2025,235000,173000,691000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569742314,WANG MA AB,wqunli@msn.com,,true,2014,12,4,Restaurangverksamhet,secondary,,5068000,2025,-196000,3000,256000,977000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590094396,ListerSpots AB,info@pillehill.se,+46411532010,true,2015,11,4,Hotellverksamhet med restaurangrörelse,secondary,,5063000,2025,-110000,-126000,572000,773000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5565997557,GOTTSKÄR FOOD AB,,+46300569684,true,2000,26,2,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4906000,2024,-1559000,-1559000,1660000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5566778295,Skultuna Hotell & Konferens AB,Info@skultunabrukshotell.se,+462170160,true,2005,21,3,Hotellverksamhet med restaurangrörelse,secondary,,5046000,2024,-638000,-802000,1384000,1657000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5568308554,Melia Advisory Partner AB,info@melias.se,+4686506503,true,2010,16,6,Redovisning och bokföring; skatterådgivning,core,,5045000,2025,-142000,-98000,1069000,89000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568195514,Vikingagrillen Food AB,vikingagrillen@gmail.com,+4630314000,true,2010,16,2,Restaurangverksamhet,secondary,,5044000,2025,-322000,-353000,445000,474000,,,,,,,
8,"AB,revenue_core,employees_soft,age_soft,branch_secondary,has_lender_debt",5591043152,Wallin & Wallin i Ludvika AB,,+4624019800,true,2017,9,5,Restaurangverksamhet,secondary,,5037000,2024,90000,81000,571000,80000,Kreditinstitut,Övriga skulder till kreditinstitut,0,79984,Övriga skulder till kreditinstitut,79984,80004
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590331442,VasaViktoria Bar AB,basilstefo@hotmail.com,+4631133305,true,2015,11,3,Restaurangverksamhet,secondary,,5032000,2025,28000,28000,526000,508000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5564981610,Trappteknik i Sverige Aktiebolag,info@trappteknik.com,+4664044188,true,1994,32,1,Tillverkning av övriga byggnads- och inredningssnickerier,core,,5011000,2025,53000,67000,589000,,,,,,,,
8,"AB,revenue_core,age_core,branch_secondary,has_lender_debt",5569742496,Spirit Works AB,,,true,2014,12,0,Hotellverksamhet med restaurangrörelse,secondary,,5006000,2024,221000,55000,991000,151000,Kreditinstitut,Övriga skulder till kreditinstitut,151200,174448,Övriga skulder till kreditinstitut,324,
8,"AB,employees_soft,age_core,branch_core,has_lender_debt",5563227866,TF snickeri Montage Aktiebolag,info@tfsnickeriab.com,,true,1988,38,9,Tillverkning av övriga byggnads- och inredningssnickerier,core,,22048000,2025,1041000,595000,3068000,303000,Kreditinstitut,Övriga skulder till kreditinstitut,3227,0,,,
8,"AB,employees_soft,age_core,branch_core,has_lender_debt",5565784104,Svantes Bygg och Trärenovering AB,henrik@svantesbygg.se,+46705379263,true,2000,26,7,Byggande av bostadshus och andra byggnader,core,,20546000,2025,1030000,962000,3720000,612000,Kreditinstitut,Övriga skulder till kreditinstitut,138886,472222,Övriga skulder till kreditinstitut,166668,0
8,"AB,employees_core,age_core,branch_secondary,has_lender_debt",5562449727,Hotell Jokkmokk Aktiebolag,info@hoteljokkmokk.se,,true,1984,42,2,Hotellverksamhet med restaurangrörelse,secondary,,19974000,2025,3535000,58000,3334000,278000,Kreditinstitut,Skulder till kreditinstitut,0277772,,,,
8,"AB,employees_soft,age_core,branch_core,has_lender_debt",5565395364,O.O. Byggnadsmaterial i Stehag Aktiebolag,info@oobygg.com,+46413540340,true,1997,29,6,Partihandel med virke och andra byggmaterial,core,,18996000,2025,-61000,206000,2982000,2601000,Kreditinstitut,Övriga skulder till kreditinstitut,2600844,2805840,Övriga skulder till kreditinstitut,204996,227496
8,"AB,employees_soft,age_core,branch_core,has_lender_debt",5590439906,by Jansarve AB,malin@jansarve.se,,true,2015,11,5,Byggande av bostadshus och andra byggnader,core,,16458000,2024,972000,718000,3200000,304000,Kreditinstitut,Övriga skulder till kreditinstitut,304114,0,Övriga skulder till kreditinstitut,32400,0
8,"AB,employees_core,age_core,branch_secondary,has_lender_debt",5566728001,Brödernas Family Invest AB,,,true,2004,22,3,Tillverkning av mjukt matbröd och färska bakverk,secondary,,16100000,2024,762000,-7000,9060000,3844000,Kreditinstitut,Övriga skulder till kreditinstitut,3245755,4310384,Övriga skulder till kreditinstitut,1448270,2203968
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569078396,PRORAD AB,rade@proradab.com,,true,2012,14,2,Tillverkning av andra möbler och madrasser,secondary,,4985000,2024,162000,-7265000,714000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590553664,Workation Group AB,,+46812000200,true,2016,10,2,Hotellverksamhet med restaurangrörelse,secondary,,4979000,2024,-156000,50000,1308000,2952000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569088700,"RBF Electro, bygg och fastighetsservice AB",per@byggofast.nu,,true,2013,13,4,Elinstallationer,secondary,,4970000,2025,272000,70000,1682000,197000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567314454,Waterside Restaurant AB,,,true,2007,19,2,Restaurangverksamhet,secondary,,4513000,2024,273000,150000,534000,,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,has_lender_debt",5566319793,Norsken Bärgningstjänst i Östersund AB,,+4663123750,true,2002,24,5,Bärgning avseende landtransport,other,,4928000,2024,17000,21000,1726000,2995000,Kreditinstitut,Övriga skulder till kreditinstitut,2994628,2396625,Övriga skulder till kreditinstitut,1079422,445512
8,"AB,revenue_core,employees_soft,age_core,has_lender_debt",5568279870,Ostkustens Bärgning & Assistans AB,info@obaab.se,+4649037373,true,2010,16,5,Bärgning avseende landtransport,other,,4921000,2025,-82000,25000,1063000,2349000,Kreditinstitut,Övriga skulder till kreditinstitut,2058037,2600630,Övriga skulder till kreditinstitut,541956,1189532
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590537121,Yuxin Restaurang AB,tf8218@gmail.com,,true,2016,10,3,Restaurangverksamhet,secondary,,4918000,2025,422000,257000,413000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568102122,Peter Svenssons Åkeri Helsingborg AB,,,true,2010,16,3,Annan stödverksamhet avseende transport,secondary,,4901000,2024,125000,69000,953000,260000,,,,,,,
8,"AB,revenue_core,age_core,branch_secondary,has_lender_debt",5590388582,Lotshotellet AB,stay@lotshotellet.se,+46702394100,true,2015,11,0,Hotellverksamhet med restaurangrörelse,secondary,,4900000,2024,1465000,126000,2449000,6635000,Kreditinstitut,Övriga skulder till kreditinstitut,6040000,6280000,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569711806,cafe bågspännaren AB,giannakisvassilis@gmail.com,,true,2014,12,3,Restaurangverksamhet,secondary,,4888000,2024,636000,511000,286000,777000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568771744,Gammelstads Konditori & Cafe AB,info@gammelstadskonditori.se,+46920257575,true,2011,15,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4870000,2024,118000,86000,446000,8000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569210361,Kils Hotell & Restaurang AB,info@kilshotell.com,+4655410666,true,2013,13,3,Hotellverksamhet med restaurangrörelse,secondary,,4868000,2025,487000,380000,693000,200000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590527718,Börslycke Gård AB,info@borslyckegard.se,,true,2016,10,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4866000,2024,-71000,17000,654000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567853022,Kvikkjokk Fjällstation AB,info@kvikkjokkfjallstation.se,+4697121022,true,2009,17,4,Hotellverksamhet med restaurangrörelse,secondary,,4832000,2024,-1364000,105000,3465000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590323191,Xiao Feng AB,750918616@qq.com,,true,2015,11,4,Restaurangverksamhet,secondary,,4777000,2025,140000,139000,266000,1000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5569547473,Old Glashedy AB,,,true,2013,13,1,Advokatbyråverksamhet,core,,4765000,2025,1653000,2095000,1159000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569681371,Viareds 2 Kockar AB,,+4633257552,true,2014,12,4,Restaurangverksamhet,secondary,,4763000,2025,-324000,-13000,350000,31000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567290803,Västergårds Restaurang & Pizzeria AB,info@vastergardspizzeria.se,+46855066205,true,2007,19,4,Restaurangverksamhet,secondary,,4727000,2025,165000,4000,361000,1210000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5569543555,Mikael Ekdahl Advokat AB,,,true,2014,12,1,Advokatbyråverksamhet,core,,4726000,2025,1993000,1556000,2501000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567818868,Vogt's Restaurang & Catering Aktiebolag,info@restaurangtravmuseet.se,,true,2011,15,2,Restaurangverksamhet,secondary,,4713000,2024,367000,235000,739000,,,,,,,,
8,"AB,revenue_core,employees_core,age_soft,branch_core",5591776413,W&O Redovisning AB,,,true,2018,8,2,Redovisning och bokföring; skatterådgivning,core,,5410000,2025,12000,1000,1282000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590221569,Xia Jing AB,,,true,2015,11,4,Restaurangverksamhet,secondary,,4696000,2025,-625000,-426000,360000,727000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590371273,Viking Pizzeria i Lessebo AB,info@vikinglessebo.se,+4647812000,true,2016,10,4,Restaurangverksamhet,secondary,,4691000,2025,792000,509000,538000,,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5569012361,it-visionären Patrik Karlsson AB,susanne.bernskold@wildflowers.se,+46852522100,true,2012,14,1,Teknisk konsultverksamhet inom elteknik,core,,4689000,2024,27000,19000,973000,104000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567402663,IngaBrittas Havrebollar AB,info@ingabrittas.se,+468187607,true,2007,19,2,Tillverkning av kex och konserverade bakverk,secondary,,4683000,2024,837000,526000,915000,417000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567262141,Bagarboden C & E AB,niklas@lillabrodboden.se,+4613121160,true,2007,19,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4672000,2024,268000,187000,560000,474000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5561686154,Shore Safety A-Miljö AB,info@shoresafety.se,,true,1972,54,3,Diverse övrig tillverkning,secondary,,4652000,2025,273000,210000,824000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569652166,Western grillhouse & burgers AB,westerngrillhousejobb@gmail.com,,true,2014,12,3,Restaurangverksamhet,secondary,,4651000,2023,-890000,-918000,1418000,967000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5562972165,Rogsta Natur Aktiebolag,,+46706795256,true,1987,39,5,Teknisk konsultverksamhet inom elteknik,core,,4644000,2024,184000,123000,1126000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590794318,Hotell Eken Mölndal AB,hardip@hotel10.se,+46313854010,true,2016,10,2,Hotellverksamhet med restaurangrörelse,secondary,,4644000,2025,678000,599000,1576000,,,,,,,,
8,"AB,revenue_core,employees_core,branch_secondary,has_lender_debt",5592058043,degen AB,davud.saday@gmail.com,+4646141403,true,,,4,Restaurangverksamhet,secondary,,4629000,2024,273000,212000,1229000,113000,Kreditinstitut,Övriga skulder till kreditinstitut,513109,117982,Övriga skulder till kreditinstitut,552437,0
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5562800325,Hotell Strand i Norrköping AB,info@hotelstrand.se,+4611169900,true,1986,40,3,Hotellverksamhet med restaurangrörelse,secondary,,4625000,2024,221000,187000,705000,200000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569640773,davidathome AB,david@davidathome.se,+46705528023,true,2014,12,2,Restaurangverksamhet,secondary,,4605000,2025,183000,134000,966000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568992902,Västkustens Pärla AB,bergerlinda@hotmail.com,,true,2012,14,4,Restaurangverksamhet,secondary,,4605000,2024,244000,82000,189000,1669000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5569863458,Rosén Larsen Advokater AB,johanna.larsen@rosenlarsen.se,,true,2014,12,1,Advokatbyråverksamhet,core,,4602000,2024,2000,1000,1877000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567191613,Tössestugan AB,,+4653220140,true,2007,19,3,Hotellverksamhet med restaurangrörelse,secondary,,4599000,2024,334000,281000,415000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569250235,Yarestan AB,zaher_alarnaqoot@hotmail.com,+46704444805,true,2013,13,4,Restaurangverksamhet,secondary,,4763000,2024,10000,6000,774000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590373451,Hotell Tuna Park AB,info@hotelltunapark.se,+46162006969,true,2016,10,3,Hotellverksamhet utan restaurangrörelse,secondary,,4567000,2025,177000,180000,-175000,50000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5569894784,Yen och Tseng AB,yenhou1@gmail.com,+4656513383,true,2014,12,3,Restaurangverksamhet,secondary,,4560000,2025,699000,576000,440000,,,,,,,,
8,"AB,revenue_core,employees_core,age_soft,branch_core",5591683213,WesterDO AB,,,true,2018,8,2,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,4540000,2025,1259000,1002000,611000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568533268,Hotell Bohusviking AB,mattiasternehall@gmail.com,+4652230400,true,2011,15,4,Hotellverksamhet utan restaurangrörelse,secondary,,4517000,2025,934000,279000,986000,1813000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5565958666,Luleå Industrilackering AB,info@luleaindustrilackering.se,+46920257200,true,2000,26,3,Tillverkning av andra möbler och madrasser,secondary,,4465000,2024,417000,339000,436000,1000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5562060367,Vena Ekonomi AB,,+4649514040,true,1980,46,5,Redovisning och bokföring; skatterådgivning,core,,4456000,2024,738000,614000,491000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5565709036,Hå-Ges Bröd i Arboga Aktiebolag,,+4658910335,true,1999,27,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4452000,2025,290000,232000,588000,,,,,,,,
8,"AB,revenue_core,employees_core,age_soft,branch_core",5591056725,Örestads Redovisnings och Konsultbyrå AB,camilla@orestadsredovisning.se,,true,2017,9,4,Redovisning och bokföring; skatterådgivning,core,,4435000,2025,481000,277000,1145000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568929342,Yinghua AB,,,true,2012,14,3,Restaurangverksamhet,secondary,,4432000,2025,493000,283000,275000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5566698436,Änglamat Catering AB,,+46480490320,true,2004,22,3,Restaurangverksamhet,secondary,,4409000,2025,464000,329000,353000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5566621420,Ölandsglass AB,info@olandsglass.se,,true,2004,22,3,Restaurangverksamhet,secondary,,4400000,2024,976000,635000,311000,,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5564663861,Peter Danowsky Advokat AB,peter.danowsky@timedanowsky.se,,true,1997,29,1,Advokatbyråverksamhet,core,,4393000,2025,1513000,837000,626000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5568922180,Zhao-Ye restaurang AB,,+4686682250,true,2012,14,4,Restaurangverksamhet,secondary,,4395000,2025,-76000,-68000,289000,,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5567164156,Öländska Bröd AB,kundservice@olandskabrod.se,+46485661127,true,2006,20,3,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4387000,2025,-35000,-74000,448000,1815000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5568213978,Wigell Ekonomirådgivning AB,info@wigell.nu,+46867139800,true,2010,16,1,Redovisning och bokföring; skatterådgivning,core,,4368000,2025,1472000,920000,499000,62000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5590048889,Konditorn och bagarn Skandinavien AB,,,true,2015,11,3,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4367000,2025,-227000,-240000,576000,115000,,,,,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5569938086,asurmer AB,anki_aronsson@yahoo.se,,true,2015,11,1,Konsultverksamhet avseende företags organisation,core,,4363000,2025,1798000,1057000,518000,,,,,,,,
8,"AB,revenue_core,age_soft,branch_core,has_lender_debt",5591232268,pasasson AB,pasasson.ab@gmail.com,+46103350202,true,2017,9,0,"Passagerartrafik på beställning, fordon med förare",core,,4338000,2024,63000,50000,559000,266000,Kreditinstitut,Övriga skulder till kreditinstitut,522234,398774,,,
8,"AB,revenue_core,employees_soft,age_core,branch_core",5569818189,To-Ve Consulting AB,tommy@toveconsulting.se,,true,2014,12,1,Byggande av bostadshus och andra byggnader,core,,4302000,2024,129000,39000,374000,462000,,,,,,,
8,"AB,revenue_core,employees_core,age_core,branch_secondary",5561602029,Kaffestugan i Hagfors Aktiebolag,,+4656310223,true,1973,53,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,4282000,2025,95000,105000,238000,,,,,,,,
8,"AB,revenue_core,age_core,branch_secondary,has_lender_debt",5569296311,Xalko Aktiebolag,pizzerianarci@gmail.com,,true,2013,13,0,Restaurangverksamhet,secondary,,4279000,2025,23000,20000,287000,-19000,Kreditinstitut,Övriga skulder till kreditinstitut,07211,,,,
