orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556780-1658,Orsa El & It AB,Orsa El & It AB,47122,,47122; 46501; 47789; 95290,ORSA,79430,KYRKOGATAN 10,"Föremålet för bolagets verksamhet är försäljning, installation och reparationer av dataprodukter samt hemelektronik och därmed förenlig verksamhet.",2009-03-30,active,,,,
556856-4511,Frösundahallen AB,Frösundahallen AB,47112,,47112,SOLNA,16973,GUSTAV III:S BOULEVARD 47,Bolaget ska bedriva detaljhandel med dagligvaror och annan därmed förenlig verksamhet.,2011-06-20,active,,,,
556834-8394,CBo Bildemontering AB,CBo Bildemontering AB,46871,,46871; 52211,TANUMSHEDE,45793,HUDS MOAR 1,"Bolaget skall bedriva bildemontering, bilskrotning och försäljning av nya och begagnade bildelar, handel med bilar, järn- och metallskrot, utföra däck- och bilservice samt bilreparationer och bilbärgning samt därmed förenlig verksamhet.",2010-12-21,active,,,,
556845-6866,Skoj & Stoj AB,Skoj & Stoj AB,47712,,47712,HELSINGBORG,25667,MANTALSGATAN 13,"Aktiebolaget ska bedriva e-handel medbröllops-/festdetaljer, leksaker, barnkläder samt därmed förenlig verksamhet.",2011-03-14,active,,,,
556840-6192,J.O.Borglin AB,J.O.Borglin AB,47121,,47121,GRÄNNA,56332,BRAHEGATAN 7,"Bolaget ska bedriva handel med porslin, antikviteter och värdepapper.",2011-02-03,active,,,,
556575-1715,M o P Vestman Livs AB,M o P Vestman Livs AB,47112,,47112,EMMABODA,36130,JÄRNVÄGSGATAN 28,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,1999-08-27,active,,,,
556772-5501,Sandbergs i Jämtland AB,Sandbergs i Jämtland AB,46810,,46810; 47300; 64994,ÖSTERSUND,83152,STORLIENVÄGEN 46,"Aktiebolaget ska bedriva försäljning av bränslen, smörjmedel, bränsletankar, svetsgas, gasol och sambandsprodukter med tillbehör i både egen butik och på ett flertal anläggningar, äga och förvalta aktier samt värdepapper, fast och lös egendom samt därmed förenlig verksamhet.",2008-12-11,active,,,,
556793-2172,EcoByLife Aktiebolag,EcoByLife Aktiebolag,46390,,46390; 47751,BANDHAGEN,12464,GILLERBACKEN 63,Bolaget ska bedriva handel med livsmedel och skönhetsartiklar därmed förenlig verksamhet.,2009-11-09,active,,,,
556784-1670,Tubertini Group AB,Tubertini Group AB,46390,,46390; 73119,MALMÖ,21136,BALTZARSGATAN 21 A,"Föremålet för bolagets verksamhet är att bedriva handel med livsmedelsprodukter och maskiner, inom livsmedelsbranschen, samt design och kommunikatio inom media samt därmed förenlig verksamhet.",2009-06-17,active,,,,
556802-1678,GNS Delikatess AB,GNS Delikatess AB,47230,,47230,HÖNÖ,47540,BRIGGVÄGEN 4,"Bolaget ska bedriva handel med fisk och skaldjur, handel med värdepapper samt därmed förenlig verksamhet.",2010-03-12,active,,,,
556815-6235,Främre Raden AB,Främre Raden AB,47711,,47711,VÄSTERÅS,72215,VASAGATAN 25,"Aktiebolaget ska bedriva försäljning av konfektion, handel med fordon samt därmed förenlig verksamhet.",2010-08-06,active,,,,
556827-1331,Better Sound Sweden AB,Better Sound Sweden AB,46432,,46432; 71129; 90200; 90390,KUNGÄLV,44242,LINGONVÄGEN 41,"Försäljning och installation av ljud-, ljus- och bildutrustning. Uthyrning av ljud-, ljus- och bildutrustning samt personal vid evenemang och därmed förenlig verksamhet.",2010-11-23,active,,,,
556826-3098,Täll Maskin AB,Täll Maskin AB,46641,,46641,VAGNHÄRAD,61902,BOX 5,Uthyrning av maskiner och utrustning inom entreprenad-och byggverksamhet. Som en biverksamhet bedrivs försäljningskonsultation av testinstrument för svensk telekommunikationsindustri.,2010-11-18,active,,,,
556829-3491,Nilssons Blomsterhandel i Veberöd AB,Nilssons Blomsterhandel i Veberöd AB,47761,,47761,VEBERÖD,24796,HUMLAMADEN 546,Aktiebolagts verksamhet ska vara att bedriva handel med blommor jämte därmed förenlig verksamhet.,2010-12-03,active,,,,
556795-5298,Incino Sverige AB,Incino Sverige AB,46832,,46832,UPPLANDS VÄSBY,19455,GIRESTAVÄGEN 16,Föremålet för bolagets verksamhet är att bedriva försäljning av fritidsrelaterade produkter samt därmed förenlig verksamhet.,2009-12-02,active,,,,
556818-3387,Westfurn AB,Westfurn AB,46472,,46472,VARBERG,43232,Smältgatan 2,Bolagets ska ägna sig åt handel med kontorsinredning samt därmed förenlig verksamhet.,2010-09-11,active,,,,
556836-0084,Tobbas Skärgårdsservice AB,Tobbas Skärgårdsservice AB,46841,,46841,SÖDERHAMN,82640,VÄXELGATAN 11,"Bolaget skall utföra transport av gods och personer, reparationer och underhåll av stugor, gasolinstallalioner, evenemang för företag och turister, tillverkning av båtar, försäljning av båtar med tillbehör, import och försäljning av båtmotorer och båt- tillbehör, äga och förvalta fast egendom och värdepapper samt därmed förenlig verksamhet.",2010-12-28,active,,,,
556819-7890,Sundsvalls International Service AB,Sundsvalls International Service AB,46450,,46450; 74300,SUNDSVALL,85108,BOX 602,"Bolaget ska bedriva tolkningsverksamhet och översättningar, import, export och försäljning i butik av parfymvaror, kosmetika och bijouterier samt därmed förenlig verksamhet.",2010-09-23,active,,,,
556820-8556,Guddeby Gård AB,Guddeby Gård AB,47272,,47272; 01500; 86211,YTTERBY,44294,GUDDEBY 290,"Bolaget ska bedriva lantbruk, handel med lantbruksprodukter samt annan därmed förenlig verksamhet.",2010-10-07,active,,,,
556835-7007,Bildax i Uppsala AB,Bildax i Uppsala AB,47811,,47811; 68203,UPPSALA,75454,KASTGATAN 10,"Bolaget skall bedriva handel med fordon och biltillbehör, rekonditionering och tvätt av bilar och andra fordon, förmedling av fordon, uthyrning av lokaler, förvaltning av fast och lös egendom ävensom idka därmed förenlig verksamhet.",2010-12-23,active,,,,
556826-4229,BodinGruppen AB,BodinGruppen AB,46641,,46641,MÖLNLYCKE,43533,VÄXTHUSVÄGEN 5,Bolaget skall bedriva konsultverksamhet inom försäljning av teknisk utrustning samt äga och förvalta aktier och därmed förenlig verksamhet.,2010-11-18,active,,,,
556801-4491,Steelparts Vaggeryd AB,Steelparts Vaggeryd AB,46841,,46841,VAGGERYD,56730,KARLAVÄGEN 34,"Bolaget ska bedriva import, export och handel med mekaniska komponenter i olika material samt därmed förenlig verksamhet.",2010-03-01,active,,,,
556827-2388,Torkat Trägolv Sverige AB,Torkat Trägolv Sverige AB,47521,,47521; 46831,SKOGÅS,14250,SPEDITIONSVÄGEN 47,"Aktiebolagets verksamhet ska vara att importera och exportera trävaror och maskiner. Bolaget skall även bedriva konsultverksamhet inom byggsektorn samt grossist- och detaljistförsäljning av byggmaterial -speciellt trävaror, trägolv och golvtillbehör.",2010-11-23,active,,,,
556840-4569,Sebastian Persson Försäljning AB,Sebastian Persson Försäljning AB,47112,,47112; 68201,SIGTUNA,19391,TÖMVÄGEN 14,Bolaget ska bedriva handel med frysta livsmedel samt därmed förenlig verksamhet.,2011-02-02,active,,,,
556843-9151,FFL Hund o Katt AB,FFL Hund o Katt AB,46499,,46499; 01482,SOLNA,16937,NÄCKROSVÄGEN 27,"Föremålet för bolagets verksamhet är att bedriva butiksförsäljning av djurtillbehör. Bolaget ska även bedriva hunddagis, elinstallationer, elbesiktningar och därmed förenlig verksamhet.",2011-03-01,active,,,,
556787-7948,Meimen Engineering Manufacturer AB,Meimen Engineering Manufacturer AB,46460,,46460,HÄSSELBY,16552,ASTRAKANGATAN 209,Bolaget ska bedriva import och export av medicinsk utrustning och dentalprodukter. Handel med dentalprodukter och medicinsk utrustning. Samt därmed förenlig verksamhet.,2009-08-27,active,,,,
556787-8094,Trepe Bil AB,Trepe Bil AB,47811,,47811; 95311; 77110; 70200,KNIVSTA,74130,TRUNSTAVÄGEN 37,"Föremålet för bolagets verksamhet är handel, import och export med nya och begagnade bilar. Bolaget ska också bedriva konsultverksamhet inom fordonsbranschen, samt viss uthyrningsverksamhet och därmed förenlig verksamhet.",2009-08-27,active,,,,
556774-1524,Solarlux Scandinavia AB,Solarlux Scandinavia AB,46130,,46130,MALMÖ,21120,GRIMSBYGATAN 24,Bolaget ska bedriva marknadsföring och försäljning av byggelement till inglasning av delar i fastigheter samt tillbehör samt därmed förenlig verksamhet.,2008-12-23,active,,,,
556805-9090,Salix Business Partner AB,Salix Business Partner AB,46831,,46831,MALMÖ,20213,BOX 50304,"Bolaget ska direkt eller genom dotterbolag bedriva tillverkning och handel inom järn-, metall och plastvarubranscherna, bedriva teknisk och administrativ konsultverksamhet samt tillhandahålla tjänster inom samma område. Bolaget ska äga och förvalta fast egendom samt aktier och lös egendom samt därmed förenlig verksamhet.",2010-04-21,active,,,,
556808-2670,Anua AB,Anua AB,47112,,47112; 47820; 69201; 95312; 95311,KÅGE,93432,KÅGEMARKEN 150,Torg- och marknadshandel samt varudemonstrationer och därmed förenlig verksamhet,2010-05-11,active,,,,
556795-7567,Industrial Fan Technology Sweden AB,Industrial Fan Technology Sweden AB,46649,,46649,MUNKA-LJUNGBY,26692,GÅNARPS BACKAVÄG 111,Föremålet för bolagets verksamhet är att bedriva försäljning av industrifläktar samt därmed förenlig verksamhet.,2009-12-02,active,,,,
556815-2879,CAAL AB,CAAL AB,47112,,47112,SPÅNGA,16365,HJULSTA BACKAR 13,Aktiebolaget ska bedriva kiosk och livsmedelsbutik samt import och export av livsmedelsprodukter och därmed förenlig verksamhet.,2010-07-27,active,,,,
556819-7635,Optitrade AB,Optitrade AB,46189,,46189,GÖTEBORG,41314,ÖVRE HUSARGATAN 25 B 5TR,Bolaget ska bedriva försäljning av kemisk-tekniska artiklar så som parfym och kosmetika till travel retail samt därmed förenlig verksamhet.,2010-09-23,active,,,,
556824-1789,Draintec Scandinavia AB,Draintec Scandinavia AB,46842,,46842,SÄTER,78335,KUNGSVÄGEN 31,Bolaget ska bedriva partihandel med VVS- och byggnadsvaror samt därmed förenlig verksamhet.,2010-11-08,active,,,,
556794-5125,AB Uppsala Cykelsport,AB Uppsala Cykelsport,47632,,47632,UPPSALA,75323,BOLANDSGATAN 16,"Bolaget skall bedriva försäljning av cyklar, cykeltillbehör, kläder, sportartiklar, fitnessutrustning och fyrverkerier samt därmed förenlig verksamhet.",2009-11-25,active,,,,
556830-7416,Kullander Förvaltning AB,Kullander Förvaltning AB,47112,,47112,MALUNG,78231,GRÖNLANDSVÄGEN 23,"Föremålet för bolagets verksamhet är att bedriva detaljhandel med dagligvaror samt restaurangverksamhet, äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",2010-12-09,active,,,,
556833-3560,Sköna Gertruds Te & Kaffe AB,Sköna Gertruds Te & Kaffe AB,47272,,47272; 47242; 47552; 85312; 47611,KATRINEHOLM,64137,SKÖNA GERTRUDS VÄG 12,Bolaget ska bedriva butiks- samt e-handel med te och kaffe samt därmed förenliga livsmedel och tillbehör. Företaget ska vidare bedriva serveringsverksamhet av varor ur företagets sortiment.,2010-12-16,active,,,,
556824-1474,Västkustens Trålbinderi AB,Västkustens Trålbinderi AB,47631,,47631,FALKENBERG,31139,KANSLISTVÄGEN 12 B,"Bolaget skall bedriva tillverkning och reparation samt försäljning av fiskredskap, fiskutrustning och sportnät och därmed förenlig verksamhet.",2010-11-08,active,,,,
556831-6870,Storköksspecialisterna i Solna AB,Storköksspecialisterna i Solna AB,46649,,46649,SOLNA,16974,GUSTAV III:S BOULEVARD 139  LGH 1201,"Bolaget ska köpa, byta, leasa och sälja köksmaskiner och köks- utrustning. Bolaget skall äga och förvalta kapital och aktier i dotterbolag samt därmed förenlig verksamhet.",2010-12-10,active,,,,
556853-8911,Apparatstyrning i Västerås AB,Apparatstyrning i Västerås AB,46649,,46649,VÄSTERÅS,72130,ÄNGSGÄRDSGATAN 10,"Föremålet för bolagets verksamhet är att sälja elektriska konstruktioner och styrningar, såsom kretskort och komponenter avsedda för till elektriska apparater, sälja eller hyra ut elektriska apparater och utrustning, äga och förvalta fast egendom samt därmed förenlig verksamhet.",2011-05-24,active,,,,
556832-2969,Däck & Fälgcenter i Jönköping AB,Däck & Fälgcenter i Jönköping AB,47820,,47820,JÖNKÖPING,55302,SKRUVGATAN 1,Aktiebolagets verksamhet ska vara att bedriva försäljning av bildäck jämte därmed förenlig verksamhet.,2010-12-14,active,,,,
556779-0398,Relda AB,Relda AB,47712,,47712; 55202; 64212,MOTALA,59197,NYKYRKA 155,Föremålet för bolagets verksamhet är äga och förvalta värdepapper och fastigheter samt detaljhandel gällande sällanköpsvaror och därmed förenlig verksamhet.,2009-03-05,active,,,,
556808-4999,Lubima AB,Lubima AB,46610,,46610,ILSBO,82991,VÄSTTJÄR 460,Bolaget ska bedriva försäljning av redskap till lantbruks- och entreprenadmaskiner samt uppfödning och försäljning av hästar samt därmed förenlig verksamhet.,2010-05-17,active,,,,
556834-9111,Rent & fint Borgholm AB,Rent & fint Borgholm AB,46900,,46900,BORGHOLM,38735,EKSTIGEN 9,"Aktiebolaget ska bedriva städ och hushållsnära tjänster åt privatpersoner samt företag. Samt erbjuda trädgårdssysslor samt fastighetsservice, samt även tvätteritjänster. Aktiebolaget erbjuder även personaluthyrning inom ovannämnda segment med inriktning till företag.",2010-12-21,active,,,,
556848-2607,Old Cars Älekärr AB,Old Cars Älekärr AB,47811,,47811,TIDAHOLM,52291,HÄRJA ÄLEKÄRR 3,Bolaget skall bedriva import och försäljning av begagnade bilar samt reservdelar. Bolaget kommer även att uföra service och reparation av bilar samt därmed förenlig verksamhet.,2011-04-01,active,,,,
556807-1848,Mwindows AB,Mwindows AB,46130,,46130; 68310,LERUM,44333,TORPADALSSTIGEN 32,"Företaget köper och säljer fönster, dörrar och fastigheter samt därmed förenlig verksamhet.",2010-04-30,active,,,,
556808-5632,Bykeas AB,Bykeas AB,47123,,47123,TÄBY,18333,KOMETVÄGEN 5,"Bolaget ska bedriva e-handel företrädesvis inredningsartiklar, samt därmed förenlig verksamhet.",2010-05-17,active,,,,
556795-0265,5 PRE VIE W AB,5 PRE VIE W AB,47711,,47711,STOCKHOLM,11621,GÖTGATAN 69  LGH 1403,"Bolaget ska bedriva nationell och internationell handel och agentur med kläder, smycken, accessoarer och mönsterformgivning, tidnings- och bokutgivning samt annan därmed förenlig verksamhet.",2009-11-30,active,,,,
556812-4811,Earphones Scandinavia AB,Earphones Scandinavia AB,46502,,46502; 70200,ONSALA,43937,ONSALA LINDVÄG 3 B,Bolaget skall bedriva handel och konsultverksamhet inom hemelektronik samt idka därmed förenlig verksamhet.,2010-06-24,active,,,,
556798-3985,Renton Vattenrening AB,Renton Vattenrening AB,46649,,46649; 33140; 71200,SALA,73321,BOX 68,"Bolaget ska bedriva försäljning, montering och reparation av vattenbehandlingsutrustning, vattenanalys samt därmed jämförlig verksamhet.",2009-12-29,active,,,,
556817-5474,BVJ Service AB,BVJ Service AB,46130,,46130; 81221,NÄSSJÖ,57137,INGSBERGSGATAN 32,Föremålet för bolagets verksamhet är att bedriva försäljning av fönster och tjänster inom lokalvård samt därmed förenlig verksamhet.,2010-09-02,active,,,,
556804-4597,Olvaro AB,Olvaro AB,47112,,47112; 47113; 46380; 47272,HEDEMORA,77636,SLÅNSTIGEN 2,"Bolaget ska bedriva verksamhet inom hälsa, import och partihandel med andra livsmedel via e-handel samt förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",2010-04-09,active,,,,
556810-9655,L Telecom Aktiebolag,L Telecom Aktiebolag,47402,,47402,LULEÅ,97334,ÅLGATAN 6,Bolaget skall bedriva försäljning av kommunikationsutrustning samt äga och förvalta fast och lös egendom och därmed förenlig verksamhet.,2010-06-08,active,,,,
556825-4253,Maskincenter i Linköping AB,Maskincenter i Linköping AB,47811,,47811; 46630; 77320,LINKÖPING,58226,KULLAGATAN 16,"Aktiebolaget ska bedriva handel och uthyrning av entreprenadmaskiner, lantbrukasmaskiner, lastbilar och personbilar.",2010-11-15,active,,,,
556830-8778,Svenssons Fritidsmöbler AB,Svenssons Fritidsmöbler AB,47551,,47551,FALKENBERG,31132,OKTANVÄGEN 11,Bolaget skall bedriva handel med möbler och fritidsartiklar samt därmed förenlig verksamhet.,2010-12-09,active,,,,
556836-6354,Tonerdepån i Sverige AB,Tonerdepån i Sverige AB,46492,,46492,HÅLTA,44295,KULPERÖDSVÄGEN 13,Bolaget ska bedriva handel med data- och kontorsartiklar samt profilartiklar och därmed förenlig verksamhet.,2011-01-03,active,,,,
556819-9953,Tarra AB,Tarra AB,47404,,47404; 47123,HÄSSELBY,16571,BERGHAMNSVÄGEN 56 A,"Föremålet för bolagets verksamhet är konsultverksamhet inom it-sektorn, handel med därtill hörande produkter. Försäljning av utbildningsmaterial inom skolsektorn. Äga och förvalta fast egendom och värdepapper och därmed förenlig verksamhet.",2010-09-28,active,,,,
556798-4561,HSweden AB,HSweden AB,46460,,46460,FINSPÅNG,61244,NORRALUNDSVÄGEN 9,Föremålet för bolagets verksamhet är att idka försäljning av friskvårdsprodukter och därmed förenlig verksamhet.,2010-01-03,active,,,,
556838-6220,Colpro Car Care AB,Colpro Car Care AB,46190,,46190; 47910; 73120,VEGA,13649,ISHAVSVÄGEN 13,"Bolagets verksamhet är att bedriva handelsrörelse och därmed sammanhängande verksamhet, försäljning av reservdelar och tillbehör, montering av billarm, mobiltelefoner och övrig bilelektronik, internet och postorder handel med produkter för rengöring och konservering av motorfordon. Dessutom även ekonomisk konsultation, administrativ verksamhet, dataredovisning och företagsledning, äga och förvalta fast egendom samt därmed förenlig verksamhet.",2011-01-17,active,,,,
556839-2657,Bali Inredningsbutiken AB,Bali Inredningsbutiken AB,47123,,47123,EKEBY,26775,BRUKSGATAN 4,"Bolaget skall bedriva handel med möbler, inrednings- och presentartiklar samt bedriva därmed förenlig verksamhet",2011-01-21,active,,,,
