orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,county,municipality,post_place,zip_code,address,revenue_sek,revenue_year,revenue_tier,in_revenue_band,employees,status,phone,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url,target_url_source,target_url_confidence,resolve_debug
556900-6355,Stockholm Skrädderi & Kemtvätt AB,Stockholm Skrädderi & Kemtvätt AB,Skor,Skor,Tvätterier; Konfektion; Kläder - produktion; Producenter; Skor; Läder och lädervaror; Reparatörer,Stockholm,Stockholm,Stockholm,114 54,Styrmansgatan 2,5671000,2025-12,sweet_spot,true,7,,,,,http://www.sthlmskradderi.se/,https://www.allabolag.se/foretag/stockholm-skradderi-och-kemtvatt-ab/stockholm/-/2K3N4SZI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/stockholm+skr%C3%A4dderi+och+kemtv%C3%A4tt+ab/stockholm/cpyhnoqx | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556292-2004,Ludvika Hälsokost Aktiebolag,Ludvika Hälsokost Aktiebolag,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Dalarna,Ludvika,Ludvika,771 30,Storgatan 19,5658000,2025-12,sweet_spot,true,3,,024016400,,,https://halsokraft.se/butiker/ludvika,https://www.allabolag.se/foretag/ludvika-halsokost-aktiebolag/ludvika/-/2K00Q38I5YFWD,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/ludvika+h%C3%A4lsokraft/ludvika/igrziiim | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556934-8062,Jennys Hälsokost AB,Jennys Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Dalarna,Hedemora,Hedemora,776 31,Åsgatan 62 Hälsokraft,5600000,2025-06,sweet_spot,true,3,,022513220,,,https://jennyshundochkatt.se,https://www.allabolag.se/foretag/jennys-halsokost-ab/hedemora/-/2K3UGGUI5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_failed:HTTP 429 for https://search.brave.com/search?q=Jennys%20H%C3%A4lsokost%20AB%20hemsida | ddg_candidates:12 | ddg_picked:jennyshundochkatt.se(score=14)
559011-4582,Sandys Smycken i Kalmar AB,Sandys Smycken i Kalmar AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Kalmar,Kalmar,Kalmar,392 31,Skeppsbrogatan 12,5577000,2025-04,sweet_spot,true,3,,,,,,https://www.allabolag.se/foretag/sandys-smycken-i-kalmar-ab/kalmar/-/2KG7K0MI63IL5,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
559259-5580,Smycka Butiksbolaget i Jönköping AB,Smycka Butiksbolaget i Jönköping AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel; Detaljhandel; Postorder/e-handel",Jönköping,Jönköping,Jönköping,553 21,Östra Storgatan 12,5568000,2025-04,sweet_spot,true,3,,,,,https://www.smycka.se,https://www.allabolag.se/foretag/smycka-butiksbolaget-i-jonkoping-ab/jonkoping/-/2KHOQD8I63IL5,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:smycka.se(score=14)
556429-1176,Balders Hage Heminredning AB,Balders Hage Heminredning AB,Heminredning,Mattor,"Mattor; Läder, skor, inredning, reseeffekter och textilier; Detaljhandel; Postorder/e-handel",Västra Götaland,Lerum,Floda,448 32,Skallsjövägen 36,5546000,2024-12,sweet_spot,true,4,,0317114820,,,https://www.baldershage.se,https://www.allabolag.se/foretag/balders-hage-heminredning-ab/lerum/-/2K0U2JSI5YG7C,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_failed:HTTP 403 for https://www.mojeek.com/search?q=Balders%20Hage%20Heminredning%20AB%20hemsida | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:baldershage.se(score=14)
556871-9297,Leksaksaffären Lekstugan i Avesta AB,Leksaksaffären Lekstugan i Avesta AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Dalarna,Avesta,Avesta,774 30,Markustorget 1,5535000,2024-12,sweet_spot,true,3,,,,,,https://www.allabolag.se/foretag/leksaksaffaren-lekstugan-i-avesta-ab/avesta/-/2K3GZB5I5YHPS,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
559096-4309,TG Möbler AB,TG Möbler AB,Möbler,Möbler,"Möbler; Belysningsarmatur - Komponenter; Grossister; Möbler, inredning, kök- och belysningsutrustning; Detaljhandel; Postorder/e-handel",,,,,,5529000,2025-03,sweet_spot,true,1,,0722629903,info@slowdown.se,https://www.slowdown.se/,https://www.slowdown.se/,https://www.allabolag.se/foretag/tg-mobler-ab/-/-/2KGPRO5I5YGJV,already_present,,
556187-6854,Torpatoffeln Aktiebolag,Torpatoffeln Aktiebolag,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter,Kronoberg,Alvesta,Torpsbruk,342 65,Lyckevägen 26,5517000,2024-12,sweet_spot,true,5,,,,,http://www.torpatoffeln.se,https://www.allabolag.se/foretag/torpatoffeln-aktiebolag/alvesta/-/2JZEBNAI5YHGY,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:torpatoffeln.se(score=22)
559196-4779,Håkans Leksaker i Lidköping AB,Håkans Leksaker i Lidköping AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Västra Götaland,Lidköping,Lidköping,531 37,Floragatan 25 b,5503000,2025-01,sweet_spot,true,4,,,,,,https://www.allabolag.se/foretag/hakans-leksaker-i-lidkoping-ab/lidkoping/-/2KHB7MZI5YHPS,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
556916-6431,HIS heminredning sverige AB,HIS heminredning sverige AB,Heminredning,"Internet - Konsulter, operatörer","Internet - Konsulter, operatörer",Stockholm,Stockholm,Skärholmen,127 32,Bredängstorget 1,5469000,2024-12,sweet_spot,true,5,,,,,,https://www.allabolag.se/foretag/his-heminredning-sverige-ab/stockholm/-/2K3QKBJI5YFHL,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
556922-1780,Royal Beauty hudvård AB,Royal Beauty hudvård AB,Hudvård,Hudvårdsprodukter,Hudvårdsprodukter; Hälsotjänster,Västra Götaland,Trollhättan,Trollhättan,461 32,Drottninggatan 23,5416000,2025-12,sweet_spot,true,5,,,,,http://www.royalbeauty.se/,https://www.allabolag.se/foretag/royal-beauty-hudvard-ab/trollhattan/-/2K3RR10I63IH6,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/royal+beauty+hudv%C3%A5rd+ab/trollh%C3%A4ttan/jlpxjmgr | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556696-1875,Katrineholms Hemelektronik AB,Katrineholms Hemelektronik AB,Hemelektronik,Datorer,"Datorer; Data - Programvaror; Data- och TV-spel; Detaljhandel; Elektronik- och telekommunikationsutrustning; Butikshandel; Radio TV, video",Södermanland,Katrineholm,Katrineholm,641 30,Drottninggatan 8,5392000,2024-12,sweet_spot,true,2,,015014048,,,https://katrineholm-sodermanland.cylex.se,https://www.allabolag.se/foretag/katrineholms-hemelektronik-ab/katrineholm/-/2K2FB9VI5YDOW,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:katrineholm-sodermanland.cylex.se(score=14)
559337-9208,AB Rajala Design / VB. Rajala Design,AB Rajala Design,Trädgård,Trädgårdsanläggningar,Trädgårdsanläggningar; Entreprenörer; Byggmästare; Parkanläggningar,Stockholm,Botkyrka,Tullinge,146 50,Dymmelkärrsvägen 31,5371000,2025-12,sweet_spot,true,5,,073-5665810,vilho@vbrajaladesign.se,http://www.vbrajaladesign.se/,http://www.vbrajaladesign.se/,https://www.allabolag.se/foretag/ab-rajala-design-vb-rajala-design/botkyrka/-/2KI5J0OI5YI51,already_present,,
556795-5496,HEI Hemelektronikinstallatörerna i Karlstad AB,HEI Hemelektronikinstallatörerna i Karlstad AB,Hemelektronik,Reparatörer,Reparatörer,Värmland,Karlstad,Karlstad,653 36,Gräsdalsgatan 8,5362000,2025-12,sweet_spot,true,3,,,,,,https://www.allabolag.se/foretag/hei-hemelektronikinstallatorerna-i-karlstad-ab/karlstad/-/2K30LYGI63IK7,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556477-1334,Puff AB,Puff Aktiebolag,Leksaker,"Branschorganisationer, näringslivsorganisationer","Branschorganisationer, näringslivsorganisationer; Privat tjänsteutövning",Skåne,Höör,Höör,243 93,Pumpvägen 4,5342000,2025-03,sweet_spot,true,1,,0705575505,info@puff.se,http://www.puff.se,http://www.puff.se,https://www.allabolag.se/foretag/puff-ab/hoor/-/2K14D1II5YD8A,already_present,,
556102-3945,Skyltpoolen Region Väst Aktiebolag,Skyltpoolen Region Väst Aktiebolag,Hälsokost,"Metaller, legeringar","Metaller, legeringar; Metaller, legeringar - Produktion; Producenter; Byggmästare; Gummi och plastprodukter - tillverkning; Elmateriel; Grossister",Västra Götaland,Göteborg,Göteborg,417 55,Bror Nilssons Gata 8,5336000,2024-12,sweet_spot,true,4,,031517555,,,https://www.skyltpoolen.se,https://www.allabolag.se/foretag/skyltpoolen-region-vast-aktiebolag/goteborg/-/2JYW1JDI5YGAN,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:skyltpoolen.se(score=14)
556562-5729,Solblomman Mode Aktiebolag,Solblomman Mode Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Dalarna,Leksand,Leksand,793 30,Norsgatan 19,5287000,2024-12,sweet_spot,true,3,,024712900,,,http://www.solblommanmode.se/,https://www.allabolag.se/foretag/solblomman-mode-aktiebolag/leksand/-/2K1MOAPI63II4,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/solblomman-mode-ab/borl%C3%A4nge/mtxjjpsyz | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556492-3968,Knulp Sko Aktiebolag,Knulp Sko Aktiebolag,Skor,Skor,"Skor - detaljister; Detaljhandel; Butikshandel; Kläder, skor; Skor; Skor och tillbehör - produktion; Producenter",Stockholm,Stockholm,Stockholm,111 22,Kungsgatan 53,5254000,2024-12,sweet_spot,true,2,,08210769,,,https://knulp.se,https://www.allabolag.se/foretag/knulp-sko-aktiebolag/stockholm/-/2K17MTCI5YHGY,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:knulp.se(score=14)
556816-5723,Smyckestudion i Degerfors AB,Smyckestudion i Degerfors AB,Smycken,"Guld, silver, ädelstenar","Guld, silver, ädelstenar; Producenter; Agenturhandel-övrig; Agenturer",Örebro,Karlskoga,Karlskoga,691 31,Bergsmansgatan 7 b,5222000,2024-12,sweet_spot,true,2,,,,,http://www.smyckestudion.se/,https://www.allabolag.se/foretag/smyckestudion-i-degerfors-ab/karlskoga/-/2K35463I5YEJN,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/smyckestudion+i+degerfors+ab/karlskoga/ccguuzzh | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556942-7106,Skomakeriet Hans Petersson AB,Skomakeriet Hans Petersson AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer; Konfektion; Kläder; Grossister,Jönköping,Värnamo,Värnamo,331 54,Apelsinvägen 18,5175000,2025-08,sweet_spot,true,2,,,,,https://skomakeriet.nu/,https://www.allabolag.se/foretag/skomakeriet-hans-petersson-ab/varnamo/-/2K3W5GII5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/skomakeriet-hans-petersson-ab/v%C3%A4rnamo/ccsvzflop | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556707-3662,Irenes Hälsokost AB,Irenes Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Värmland,Eda,Charlottenberg,673 32,Helga Görlins Gata 1,5154000,2024-12,sweet_spot,true,2,,,,,http://www.halsokraft.se,https://www.allabolag.se/foretag/irenes-halsokost-ab/eda/-/2K2HPJ2I5YFWD,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/irenes+h%C3%A4lsokost+ab/charlottenberg/npquemmgo | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556954-5857,Toro Färg & Heminredning AB,Toro Färg & Heminredning AB,Heminredning,"Färger, lacker, tapeter","Färger, lacker, tapeter; Detaljhandel; Butikshandel; Möbler, inredning, kök- och belysningsutrustning",Västra Götaland,Tidaholm,Tidaholm,522 30,Skogsholmsvägen 3,5136000,2025-12,sweet_spot,true,3,,,,,https://www.torofarg.se,https://www.allabolag.se/foretag/toro-farg-och-heminredning-ab/tidaholm/-/2K3YP35I5YE61,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:torofarg.se(score=14)
559515-6885,Svenska Skalhus AB,Svenska Skalhus AB,Mode,Trävaror - produktion,Trävaror - produktion; Byggmästare; Trävaror; Producenter,,,,,,5111000,2025-12,sweet_spot,true,0,,010-650 00 93,kontakt@svenskaskalhus.se,https://svenskaskalhus.se/,https://svenskaskalhus.se/,https://www.allabolag.se/foretag/svenska-skalhus-ab/-/-/2KJ7MOLI63IL3,already_present,,
556800-6992,Geovektor Aktiebolag,Geovektor Aktiebolag,Trädgård,"Mätinstrument, testutrustningar","Mätinstrument, testutrustningar; Trädgårdsanläggningar; Konsulter; Teknikkonsulter; Uthyrning; Lantbruksmaskiner, förnödenheter; Parkanläggningar",,,,,,5107000,2024-12,sweet_spot,true,2,,08-56021088,,,http://www.geovektor.se/,https://www.allabolag.se/foretag/geovektor-aktiebolag/-/-/2K31POWI5YGJ4,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/geovektor+ab/eker%C3%B6/mtvicmqrs | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556725-6275,Almén Cosmetic Group AB,Almén Cosmetic Group AB,Kosmetika,"Kemikalier, industrikemikalier - tillverkning","Kemikalier, industrikemikalier - tillverkning; Kemikalier, industrikemikalier; Producenter; Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Halland,Halmstad,Halmstad,302 41,Olofsdalsvägen 27,24862000,2025-08,in_band,true,21,,03535525,,,,https://www.allabolag.se/foretag/alm-n-cosmetic-group-ab/halmstad/-/2K2LMFNI63IHZ,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556634-4767,R.A Trädgård & Markservice AB,R.A Trädgård & Markservice AB,Trädgård,Trädgårdsanläggningar,Trädgårdsanläggningar; Parkanläggningar; Uthyrning; Arbetskraftstjänster; Fastighetsförvaltning,Stockholm,Haninge,HANDEN,13644,Hantverkarvägen 33,24862000,2025-04,in_band,true,27,,08-7760099,info@ratradgard.se,https://www.ratradgard.se,https://www.ratradgard.se,https://www.allabolag.se/foretag/r-a-tradgard-och-markservice-ab/haninge/-/2K2233ZI5YI51,already_present,,
556265-6636,Broby Modellindustri Aktiebolag,BROBY INDUSTRIAL MODELS AB,Mode,Mekaniska verkstäder,Mekaniska verkstäder; Verktyg och redskap; Verktyg och redskap - tillverkning; Producenter,Skåne,Östra Göinge,Broby,289 42,Verkstadsgatan 14,24816000,2025-12,in_band,true,16,,044-45680,info@brobymodell.se,https://brobymodell.se/,https://brobymodell.se/,https://www.allabolag.se/foretag/broby-modellindustri-aktiebolag/ostra-goinge/-/2JZV1BWI5YG9P,already_present,,
559151-7353,VLP Bygg & Markentreprenad AB,VLP Bygg & Markentreprenad AB,Trädgård,"Markentreprenörer, anläggningsentreprenörer","Markentreprenörer, anläggningsentreprenörer; Byggmästare; Parkanläggningar; Jordbruk; Jordbruk - odling och djurhållning; Teknisk provning och analys; Facklig, vetenskaplig och teknisk verksamhet",,,,,,24778000,2025-07,in_band,true,25,,0737436532,post@vlpent.se,https://www.vlpent.se/,https://www.vlpent.se/,https://www.allabolag.se/foretag/vlp-bygg-och-markentreprenad-ab/-/-/2KH1MEHI5YG4F,already_present,,
556244-0544,Actor Produktion Aktiebolag,Actor Produktion Aktiebolag,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister; Hudvårdsprodukter",Stockholm,Stockholm,Stockholm,120 63,Hammarby Allé 87,24719000,2025-04,in_band,true,15,,,,,https://actorab.se,https://www.allabolag.se/foretag/actor-produktion-aktiebolag/stockholm/-/2JZQELCI63IIB,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:actorab.se(score=14)
556427-6730,SC Johnson Professional AB,SC Johnson Professional AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Stockholm,Stockholm,Stockholm,120 30,Textilgatan 31,24662000,2025-06,in_band,true,5,,031165050,,,,https://www.allabolag.se/foretag/sc-johnson-professional-ab/stockholm/-/2K0TREII63IIB,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556934-8591,JHN Sport,JHN Trading AB,Kläder,Kläder,Kläder; Detaljhandel - annat; Detaljhandel; Postorder/e-handel,Västmanland,Västerås,Skultuna,726 30,Tibblevägen 21,24626000,2025-05,in_band,true,4,,02170035,info@jhnsport.se,https://www.jhnsport.se/,https://www.jhnsport.se/,https://www.allabolag.se/foretag/jhn-sport/vasteras/-/2K3UGVJI5YEZD,already_present,,
559154-0447,MM Skincare AB,MM Skincare AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Stockholm,Ekerö,Ekerö,178 31,Bryggavägen 133,24559000,2025-04,in_band,true,10,,,,,https://mmskincare.se,https://www.allabolag.se/foretag/mm-skincare-ab/ekero/-/2KH247ZI63IIB,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:mmskincare.se(score=22)
556660-5274,Vision Haircare AB,Vision Haircare AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Halland,Varberg,Varberg,432 32,Batterivägen 3,24557000,2025-08,in_band,true,7,,,,,https://visionhaircare.com,https://www.allabolag.se/foretag/vision-haircare-ab/varberg/-/2K27O4AI63IIB,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:visionhaircare.com(score=20)
556345-3421,Leksakshuset i Arboga Aktiebolag,Leksakshuset i Arboga Aktiebolag,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Västmanland,Köping,Köping,731 30,Stora Gatan 12,24180000,2025-08,in_band,true,7,,022171420,,,https://leksakshuset.com,https://www.allabolag.se/foretag/leksakshuset-i-arboga-aktiebolag/koping/-/2K0C44TI5YHPS,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:leksakshuset.com(score=12)
556586-4260,Trädgård & Anläggning I Sundsvall Aktiebolag,Trädgård & Anläggning I Sundsvall Aktiebolag,Trädgård,Entreprenörer,Entreprenörer; Byggmästare; Parkanläggningar,Västernorrland,Sundsvall,Sundsvall,857 52,Tvåspannsvägen 6,24155000,2024-12,in_band,true,35,,,,,https://www.tradgardanlaggning.se,https://www.allabolag.se/foretag/tradgard-och-anlaggning-i-sundsvall-aktiebolag/sundsvall/-/2K1RSCKI63IFX,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_picked:tradgardanlaggning.se(score=22)
556725-4940,Andrésens Skog & Trädgård AB,Andrésens Skog & Trädgård AB,Trädgård,Virke och byggvaror,Virke och byggvaror; Detaljhandel; Butikshandel,Västra Götaland,Tanum,Tanumshede,457 91,Knäm 52,24142000,2025-08,in_band,true,4,,,,,https://www.andresenab.se,https://www.allabolag.se/foretag/andr-sens-skog-och-tradgard-ab/tanum/-/2K2LLEKI63IUI,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:andresenab.se(score=14)
556998-1367,Vansta Trädgård Scandinavia AB,Vansta Trädgård Scandinavia AB,Trädgård,"Metaller, legeringar","Metaller, legeringar; Metaller, legeringar - Produktion; Producenter",Stockholm,Stockholm,Stockholm,113 40,Rörstrandsgatan 44,24079000,2024-12,in_band,true,6,,,,,http://www.vanstatradgard.se/,https://www.allabolag.se/foretag/vansta-tradgard-scandinavia-ab/stockholm/-/2K4814NI5YGAN,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/vansta+tr%C3%A4dg%C3%A5rd+scandinavia+ab/stockholm/lnryicryz | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556469-4981,Cansocks AB,Cansocks AB,Skor,Skor,Konfektion; Kläder - produktion; Producenter; Skor; Skor och tillbehör - produktion,Västra Götaland,Borås,Dalsjöfors,516 31,Stationsvägen 2,24062000,2024-12,in_band,true,15,,,,,http://www.cansocks.se,https://www.allabolag.se/foretag/cansocks-ab/boras/-/2K12Q4LI5YHGY,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:cansocks.se(score=22)
