OrgNr,Name,Email,Phone,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
5563458479,Fredhälls El & Data Aktiebolag,fredhalls.el@gmail.com,,,,,,,,
5563458800,Vebomarks Åkeri Aktiebolag,,+469050714,,,,,,,
5563460640,Hans och Lennart Andersson Bygg Aktiebolag,hans.hlbygg@gmail.com,+4633126210,,,,,,,
5563461275,Bygg-Bröderna Sörensson AB,,+4633141414,,,,,,,
5563461606,Jan Anderssons Måleri Aktiebolag,,+46704387472,,,,,,,
5563461655,Aktiebolaget Elknuten,,,,,,,,,
5563461721,Lagerros Fastigheter AB,anders@grepenbygg.se,,,,,,,,
5563461846,El i Gnosjö Aktiebolag,info@elignosjoab.se,+46370333182,,,,,,,
5563461937,Rolf Hurtigs El Aktiebolag,rolf@hurtigsel.se,+46705856150,Kreditinstitut,Övriga skulder till kreditinstitut,50106650,,Övriga skulder till kreditinstitut,533286,26700
5563462026,Väddö Skogshantering Aktiebolag,info@vshsmide.se,+4617650430,,,,,,,
5563464154,Fastighets AB EGE-Link,info@malmbergfastighet.se,+4640182313,,,,,,,
5563464618,Tokke Kolet 3 AB,info@tokkeindustrihus.se,,,,,,,,
5563464964,Tavelsjö Golv Aktiebolag,,,,,,,,,
5563465581,Sven Norgrens Plåt Aktiebolag,info@norgrensplat.se,+4653010614,,,,,,,
5563466043,Bröderna Karlssons Bygg Aktiebolag,,,,,,,,,
5563467215,Plåt och Takarbeten i Arvika Aktiebolag,plat.takarbeten@comhem.se,+4657019425,,,,,,,
5563468635,Aktiebolaget Plåtcenter i Halmstad,info@platcenter.se,+4635120202,Kreditinstitut,Övriga skulder till kreditinstitut,350000,1350000,Övriga skulder till kreditinstitut,1000000,1000000
5563469609,Håkan - Bernt Byggkonsult Aktiebolag,info@heinestams.se,,,,,,,,
5563469864,DISAB HÅLTAGNINGS Aktiebolag,disab.haltagning@telia.com,+4687744041,,,,,,,
5563469922,Åsundens Plåtslageri Aktiebolag,,+46707498866,,,,,,,
5563470318,EVS Energi och Ventilationservice Aktiebolag,tony@evsenergi.se,+4630010180,,,,,,,
5563470524,Aktiebolag Örebro Rörmontage,antero@agrorteknik.se,,,,,,,,
5563471308,Hantverkshuset Östermalm Aktiebolag,davidj@hantverkshuset.se,+4686619990,Kreditinstitut,Övriga skulder till kreditinstitut,688716,738708,Övriga skulder till kreditinstitut,49992,49992
5563472322,KALLES VENTILATION & PLÅT Aktiebolag,kallesplat@telia.com,+46703405135,,,,,,,
5563477966,Grovare El och Ventilationsteknik Aktiebolag,grovare.el-vent@telia.com,+46705660880,,,,,,,
5563480796,BEMI Byggnads Aktiebolag,micke@bemibygg.se,+46705798554,,,,,,,
5563481208,Olof Kronvall AB,info@olofkronvall.se,,,,,,,,
5563482354,SOAW-Elektriska Aktiebolag,soaw@telia.com,,,,,,,,
5563482511,Boxal Aktiebolag,anki@ekonomistruktur.se,+46705929221,,,,,,,
5563482578,PMAB Förvaltnings Aktiebolag,tommy@partillemaleri.se,,,,,,,,
5563483113,Aktiebolaget Aros Rör och Svets,,,,,,,,,
5563484186,Ivarsson Götadal AB,victor@gotadal.se,+46411522475,,,,,,,
5563486322,Ingvar Palmquist Entreprenad Aktiebolag,,+4687479037,,,,,,,
5563487916,Herrljunga Alltibygg Aktiebolag,,+4651321829,,,,,,,
5563490811,Stensätt i Linköping Aktiebolag,info@stensatt.se,,,,,,,,
5563491108,Bad & Värme i Laholm AB,info@magnussonsgolv.se,+4643010000,Kreditinstitut,Övriga skulder till kreditinstitut,7457,88188,Övriga skulder till kreditinstitut,9200,103000
5563491389,K-E Liljendahl Byggnads AB,k.liljendahl@liljendahlsbygg.se,+46346690030,,,,,,,
5563491892,Älvsby Bygg & Plåtslageri Aktiebolag,,,Kreditinstitut,Övriga skulder till kreditinstitut,123750,258750,Övriga skulder till kreditinstitut,135000,135000
5563492676,Warrantor Måleri AB,,+4686210025,Kreditinstitut,Övriga skulder till kreditinstitut,50,33355,Övriga skulder till kreditinstitut,531987,50000
5563495240,Grennborgs Färg & Golv AB,grennborgsgolv@gmail.com,,,,,,,,
5563497428,Luftteknik Installation i Linköping AB,christer.axelsson@luftteknik.com,+4613130013,Kreditinstitut,Övriga skulder till kreditinstitut,06764,,,,
5563497626,Värme & Sanitet i Grums Aktiebolag,,+4655510096,,,,,,,
5563499275,CJ Byggservice Aktiebolag,,+46705260408,,,,,,,
5563499374,JMP Byggservice AB,agnetalingvall@icloud.com,,,,,,,,
5563500452,Hjärtungens Lantbruk AB,lennart@hjartungen.se,+4653042159,,,,,,,
5563500551,Aktiebolaget Joli Interiör,info@joli.se,+46480471327,,,,,,,
5563500577,Eltjänst i Hagfors Aktiebolag,eltjanst.hagfors@telia.com,,,,,,,,
5563500783,Sprängarpojkarna Aktiebolag,info@sprangarpojkarna.se,+46734248271,,,,,,,
5563501070,Berggårdens Grävtjänst Aktiebolag,conny@berggardens.se,+46706393460,Kreditinstitut,Övriga skulder till kreditinstitut,035624,,Övriga skulder till kreditinstitut,535625,142500
5563501120,MILINK AB,mikaellindh5@gmail.com,,,,,,,,
5563501302,Rörtjänst i Mellerud Aktiebolag,inforortjanst@gmail.com,+46708273725,,,,,,,
5563501492,Lappo Invest AB,mattias@lappo.se,,Kreditinstitut,Övriga skulder till kreditinstitut,82468562,2629237,,,
5563501534,JJ MODERN VVS I SÖDERTÄLJE Aktiebolag,info@modernvvs.com,+46706231754,,,,,,,
5563502722,Eurotrack Aktiebolag,,+46705441585,,,,,,,
5563502805,Göranssons Elektriska i Årjäng Aktiebolag,tg.gelab@telia.com,+4657310652,,,,,,,
5563505196,366 Plåt och Teknik AB,rodika@klinge.se,+46406302777,,,,,,,
5563505204,Sollefteå Glasmästeri Aktiebolag,solleftea@rydsbilglas.se,+46771411411,,,,,,,
5563506210,NSC Rental AB,gpsgolvservice@gmail.com,,,,,,,,
5563507044,LYSIAS PROJEKT AB,sven-erik.fredlund@telia.com,+468200173,,,,,,,
5563509628,Ahlströms Tak Aktiebolag,ahlstromstak@telia.com,+46705568543,,,,,,,
5563509792,Hemlingby Mark & Bygg AB,jorgen@hemaby.se,+46705100800,,,,,,,
5563511194,Ulf Sundberg i Trollhättan Aktiebolag,,,,,,,,,
5563511863,S T Räckmontage Aktiebolag,Info@rackmontage.se,+46702228800,,,,,,,
5563513307,Värnamo Sprängtjänst AB,info@varnamosprangtjanst.com,,,,,,,,
5563514248,Sandbergs Trygghetsprodukter Aktiebolag,info@trygghetsprodukter.se,,Kreditinstitut,Övriga skulder till kreditinstitut,455000,485000,Övriga skulder till kreditinstitut,30000,30000
5563514420,AR Måleri Aktiebolag,stefaneriksson.armaleri@live.se,+4618128235,,,,,,,
5563514818,MP Elnät AB,info@maintpartner.se,+46104807000,,,,,,,
5563515344,VM Måleri Aktiebolag Larsson & Robertsson,,+4631230072,,,,,,,
5563516490,Bengt Hedenskog Byggnads Aktiebolag,,,,,,,,,
5563518199,Gert Petersson Transport Aktiebolag,gp.transport@lillaskoggard.se,+4632039401,Kreditinstitut,Övriga skulder till kreditinstitut,132005,0,Övriga skulder till kreditinstitut,35196,0
5563519338,Fars Hall AB,,,OPR,,,,,,
5563520922,Carlstedts Åkeri AB,teamcarlstedts@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,5,,Övriga skulder till kreditinstitut,,
5563521615,STENINGE ISOLERING Aktiebolag,info@steningeisolering.se,+46707339565,,,,,,,
5563522209,Aiverts Värme AB,info@aivert.se,+468948440,,,,,,,
5563522530,Forsbergs Larm Aktiebolag,,+46705538538,,,,,,,
5563522977,Aktiebolaget Perstorps Persienn,info@perstorpspersienn.se,+4643530000,,,,,,,
5563523371,Aktiebolaget AH Cederqvist & Söner,jan@cederqvist-soner.se,+46479417401,,,,,,,
5563523744,TL Teknik i Södertälje Aktiebolag,tl.teknik@telia.com,+46855040010,,,,,,,
5563525376,Granitgrabbar Aktiebolag,info@granitgrabbar.com,,Kreditinstitut,"Övriga skulder till kreditinstitut ,",2981,289455,Övriga skulder till kreditinstitut,672,03223340
5563525434,Nolasol Fastighets AB,jim.angerstig@hornoninvest.se,+4666074124,,,,,,,
5563526259,Aktiebolaget I3AHCO Service,,+4645650640,,,,,,,
5563526515,K Jonssons Entr Aktiebolag,kurt@laxogern.se,+4690127534,Kreditinstitut,Övriga skulder till kreditinstitut,41987,87791,,,
5563527166,Aktiebolaget Höglandets Skorstenar,info@hoglandets-skorstenar.se,+46705551467,,,,,,,
5563527398,Rossöns Åkeri Aktiebolag,,+4662420247,Kreditinstitut,Övriga skulder till kreditinstitut,598525,1162500,Övriga skulder till kreditinstitut,441180,576100
5563530798,MP Schakt Aktiebolag,,+46703510831,Kreditinstitut,Övriga skulder till kreditinstitut,5000,195000,Övriga skulder till kreditinstitut,560000,235000
5563531796,Skårs Måleri AB,skarsmaleri@gmail.com,,,,,,,,
5563533107,Tynningö Buss Aktiebolag,carin@tynningobuss.se,+46854139685,,,,,,,
5563534477,FOMAB ELINSTALLATIONER AB,,+4657120577,,,,,,,
5563534493,Nytorps El Aktiebolag,nytorps.el@telia.com,+46708210144,,,,,,,
5563535599,Snickarteamet i Täby Aktiebolag,info@snickarteamettaby.se,+4687681110,,,,,,,
5563536449,I & T Markservice AB,annette@pilskogarna.se,,,,,,,,
5563538361,Tröingebergs Golv Aktiebolag,info@troingebergsgolv.se,+46705435745,,,,,,,
5563540623,PKB EL & DATA Aktiebolag,pkbel@telia.com,+4687246040,,,,,,,
5563542959,BK Schakt AB,bk-schakt@swipnet.se,+46706442993,,,,,,,
5563543064,Ralf Arklöf Byggservice AB,ralf.arklof@byggserviceab.se,+46703184367,,,,,,,
5563543254,Stenfasader i Katrineholm Aktiebolag,,,,,,,,,
5563546471,Kalle Fridéns Stuck & Bygg Aktiebolag,,+46704925080,,,,,,,
5563547552,Saltsjöbadens Elektriska Byrå Aktiebolag,jorgen@saltsjobadensel.se,+46707662199,,,,,,,
5563548956,Qber Entreprenad AB,qber@telia.com,+46114001560,,,,,,,
5563551331,Keyline Aktiebolag,,+4656520230,,,,,,,
5563551695,M Reijtos Byggservice Aktiebolag,michael@reijto.se,+46851235406,,,,,,,
5563555589,Stockfelts Entreprenad Aktiebolag,,+46702702407,Kreditinstitut,Övriga skulder till kreditinstitut,271370,1729364,Övriga skulder till kreditinstitut,504780,504780
5563557874,Södra Stockholms Byggservice Aktiebolag,peter.wildemo@ssbyggservice.se,+46704966547,,,,,,,
5563558971,Ewall Bygg Aktiebolag,,,,,,,,,
5563559540,Lennart Möller Bleck & Plåt Aktiebolag,,,,,,,,,
5563559565,Miros Måleriservice Aktiebolag,,+4621143009,,,,,,,
5563559615,Gunnar Allered El Aktiebolag,martin@gael.se,,,,,,,,
5563559771,NY Berg och Projekt AB,,+46706464204,,,,,,,
5563562437,Lars Nordströms Rör Aktiebolag,nordstromsror@telia.com,+4617521315,,,,,,,
5563564177,Värö Entreprenad & Maskin Aktiebolag,vemab@varberg.mail.telia.com,+46340626485,,,,,,,
5563564821,TR Maskin AB,trmaskin@hotmail.com,+46703406567,,,,,,,
5563568855,Gagnefs Glasmästeri AB,,+4624110005,,,,,,,
5563569317,Åman Yrkes & Fritidskläder Aktiebolag,peter.nygren007@bredband.net,+46858171400,,,,,,,
5563569358,Produktionsfaktor Lundmark Aktiebolag,anders@produktionsfaktor.se,,Kreditinstitut,Övriga skulder till kreditinstitut,54215,943926,Övriga skulder till kreditinstitut,180000,152000
5563569499,Grävtjänst i Varberg Aktiebolag,lottadunkan@gmail.com,+4634041311,Kreditinstitut,Övriga skulder till kreditinstitut,3085815,5048961,Övriga skulder till kreditinstitut,2147647,2721598
5563569994,Linköpings El- & Teleservice Aktiebolag,letab@telia.com,+4613212600,,,,,,,
5563570117,Christian Gelsi Elservice Aktiebolag,info@cgelservice.se,+46706201212,,,,,,,
5563570547,Grums Rör Aktiebolag,info@grumsror.se,+4655512405,,,,,,,
5563570802,Elpalko Aktiebolag,info@elpalko.se,+4663140170,,,,,,,
5563573277,Stenhus Karlstad Släggan 1-4 AB,jalle.kabima@telia.com,+4654854300,Kreditinstitut,Övriga skulder till kreditinstitut,0,58800000,Övriga skulder till kreditinstitut,58800000,2800000
5563574283,Parallellum Byggkonsult AB,tobias@parallellum.se,+46411530018,,,,,,,
5563574291,Roslagens Entreprenad Aktiebolag,,+46703115342,,,,,,,
5563575934,Svenssons Eltjänst i Limmared Aktiebolag,,+4632571070,,,,,,,
5563579191,Fermator Miljö Aktiebolag,magnus.fharm@fermator.se,+4631585150,,,,,,,
5563579894,Lerums Måleri Aktiebolag,lerumsmaleri@gmail.com,+4630271387,,,,,,,
5563580017,Energi & Värmeteknik i Östra Sverige AB,evt.stefan@gmail.com,+4613298590,,,,,,,
5563580207,Rolf Aspengren Aktiebolag,,+46171479171,,,,,,,
5563580710,Vemhus Bygg Aktiebolag,info@vemhus.se,+4668440250,Kreditinstitut,Övriga skulder till kreditinstitut,81458520,2467372,Övriga skulder till kreditinstitut,583440,902532
5563581940,Elkompaniet i Örebro AB,,,,,,,,,
5563582906,CT Support AB,mats.orbert@gmail.com,,,,,,,,
5563583136,Lars Rådh Entreprenad Aktiebolag,,+46703754092,,,,,,,
5563583540,Storjans Entreprenad Aktiebolag,,,Kreditinstitut,Övriga skulder till kreditinstitut,6508806,6218137,Övriga skulder till kreditinstitut,2060575,1706414
5563583730,Kraft o Teleteknik i Eskilstuna Aktiebolag,,+4616130401,,,,,,,
5563583821,Ohlssons i Rågåker AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,011,5000,,,
5563584654,Stål & Brandteknik i Södertälje Aktiebolag,info@brandteknikab.se,+46855015400,,,,,,,
5563585008,Håkan Erlandsson Entreprenad Aktiebolag,info@heeab.se,+4631233400,,,,,,,
5563585669,BJE Bygg & Gräv AB,info@bjebygg.se,,,,,,,,
5563585933,Mjölby Grävmaskiner Aktiebolag,mjolbygravmaskiner@gmail.com,+46708874344,,,,,,,
5563588333,VMV Service i Uppsala AB,stefan@vmvservice.se,,,,,,,,
5563592087,T Svenssons Plåtslageri Aktiebolag,,+4693010140,,,,,,,
5563592574,Wuopios Entreprenad Maskiner Aktiebolag,vtl@telia.com,,Kreditinstitut,Övriga skulder till kreditinstitut,448004,0,Övriga skulder till kreditinstitut,286996,0
5563593382,Lindhagensplan Lås AB,info@lasjourstockholm.se,+468133131,,,,,,,
5563594133,Trans Skandic Förvaltning Aktiebolag,,,,,,,,,
5563594174,Ahlboms Måleri Aktiebolag,anders@ahlbomsmaleri.se,,,,,,,,
5563596757,Ekshärads Byggservice Aktiebolag,kenneth@byggservice.nu,+4656340600,,,,,,,
5563599595,Carlgrens Entreprenad & Transport AB,info@carlgrens.se,+4651514401,,,,,,,
5563599835,BJ Trafik AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,114156530,4088333,Övriga skulder till kreditinstitut,111964977,1071945
5563600435,Aktiebolaget Håkan Burmans Elektriska,burmans-el@jeloin.net,+46706462770,,,,,,,
5563601938,Mullhyttans Gräv & Schakt Aktiebolag,info@mullgs.se,+4658540040,Kreditinstitut,Övriga skulder till kreditinstitut,1420,855590,Övriga skulder till kreditinstitut,6828,243436
5563602787,Annelund Åkeri & Entreprenad AB,info@annelundakeri.se,+46705305040,,,,,,,
5563605582,Staffan Lorentzons El Aktiebolag,info@sleab.se,,,,,,,,
5563605673,Golvtjänst i Norrköping Aktiebolag,,+46705151084,,,,,,,
5563607851,Järfälla BadrumsRenovering Aktiebolag,jbrab@telia.com,+46858355050,,,,,,,
5563607877,Nykils Elinstallationer Aktiebolag,nykils.el@telia.com,+46703432053,,,,,,,
5563608214,Rörbolaget i Norr Aktiebolag,bengt.tornberg@bahnhof.se,+46705988030,,,,,,,
5563608743,El och Teknik i Halmstad Aktiebolag,,+463546090,,,,,,,
5563608792,Sigtuna Golv Aktiebolag,fredrik.brodin@rbgolv.se,,,,,,,,
5563609030,Västsvenska Port & Entré Aktiebolag,info@vpe.se,+4631586930,,,,,,,
5563609162,Ludvigsson Parkettrenoveringar Aktiebolag,,,,,,,,,
5563612372,Målerifirma Mikael Börjesson Aktiebolag,,,,,,,,,
5563612455,AB Isacsons Entreprenad,gotlansgatan56@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,00,,,,
5563613545,Eda Bygg & Teknik AB,ronniepihlgren@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,2140,326923,Övriga skulder till kreditinstitut,100000,0
5563613578,Stall ZENO AB,,+4687426754,,,,,,,
5563613883,J B Brunnsborrning Aktiebolag,,+46702552358,,,,,,,
5563614444,Mullsjö Gravyr Aktiebolag,kenneth@gravyr.se,+4636713580,,,,,,,
5563615003,Melin & Mårtén Byggnads Aktiebolag,,+4660152510,,,,,,,
5563615573,Torstorps Gård AB,urban@fbgh.se,+4634619421,,,,,,,
5563616753,Aktiebolaget Mats Berglunds Maskingrävningar,,+4691080837,,,,,,,
5563616969,Lindells Låsservice Aktiebolag,info@lindellslas.se,+4684114401,,,,,,,
5563617017,JK'S Kök & Golv AB,anders.jks@telia.com,,,,,,,,
5563617447,N O P Bygg i Luleå Aktiebolag,nilsson@sundom.se,,,,,,,,
5563618155,Söderberg Bygg i Piteå AB,info@soderbergsbygg.se,+4691138208,Kreditinstitut,Övriga skulder till kreditinstitut,8276,737502,Övriga skulder till kreditinstitut,69980,70784
5563620102,Mörkö Fastigheter & Service AB,morkofastigheter@gmail.com,,,,,,,,
5563621837,Belmon Maskin & Entreprenad AB,ekonomi@belmon.se,+46911230960,,,,,,,
5563622843,PRB VVS Teknik Stockholm AB,,,,,,,,,
5563625622,Stefan Blomdins Schakt & Åkeri Aktiebolag,hakan@blomdins.se,+46702645954,,,,,,,
5563626091,L.K. Isolerteknik Aktiebolag,,+4630384975,,,,,,,
5563626372,Henda Maskinuthyrning AB,info@henda.se,,,,,,,,
5563627164,Nordsamverk Hallström Aktiebolag,info@nordsamverk.se,+4663100240,,,,,,,
5563627222,Pelant Gårdar AB,uppsala@egendomsmaklarna.se,,,,,,,,
5563627305,MK Holm AB,micke_f6@hotmail.com,+4662032187,,,,,,,
5563627586,Ringvattnets Gräv & Schakt AB,,+4667082014,Kreditinstitut,Övriga skulder till kreditinstitut,1570644,1170772,Övriga skulder till kreditinstitut,429528,238128
5563627735,S.E. Brodins Plåtslageri Aktiebolag,johan@brodinsplat.se,+4646705016,,,,,,,
5563628204,T. Bergström Gräv Aktiebolag,,+46155240345,Kreditinstitut,Övriga skulder till kreditinstitut,1406270,2854330,Övriga skulder till kreditinstitut,1406270,2854330
5563628261,Enstaberga Last- och Grävmaskiner Aktiebolag,enstabergagrav@telia.com,+46706306760,,,,,,,
5563628477,KYL-BERGMAN LENNART Aktiebolag,jonas@kyl-bergman.nu,+4649021551,,,,,,,
5563628949,GeoC Sverige AB,,,,,,,,,
5563629798,Olofsson Maskin & Försäljning i Norrland AB,info@olofssonmaskin.se,+46705250872,,,,,,,
5563630861,Häv & Gräv Entreprenad i Hallsberg Aktiebolag,claes.johansson@havogravab.se,,Kreditinstitut,Övriga skulder till kreditinstitut,60001,140000,Övriga skulder till kreditinstitut,80000,80000
5563631844,P.R. Maskin Aktiebolag,prmaskinab@gmail.com,+46703418360,,,,,,,
5563631869,Hans Eriks Schakt och Gräv Aktiebolag,hans-eriklarsson@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,657996,140000,Övriga skulder till kreditinstitut,364424,256969
5563631927,Olle Rundström Måleri Aktiebolag,,+46708620623,,,,,,,
5563632180,Vadstorps Bygg Aktiebolag,,+461353258,,,,,,,
5563632693,Kalle Nordlund Bygg & Besiktning AB,info@kallesbesiktning.se,+46705908098,,,,,,,
5563633022,Djupdals Åkeri Aktiebolag,jonas.djupdalsakeriab@telia.com,+46706982953,,,,,,,
5563633402,Strands Rör Aktiebolag,,+46911245334,,,,,,,
5563634178,Elmontage i Eslöv Aktiebolag,elmontage@bwm.se,+4641310792,,,,,,,
5563635365,BBN IMPEX Aktiebolag,info@bbnmaleri.se,+46141235386,,,,,,,
5563637106,E A Installationer Aktiebolag,asa.karlsson@assemblin.se,+4641046440,,,,,,,
5563638989,Äppelbo Skog AB,,+46702522302,Kreditinstitut,Övriga skulder till kreditinstitut,676250,117950,Övriga skulder till kreditinstitut,641,70041700
5563639771,Kylpartner i Stockholm Aktiebolag,info@kylpartner.se,+4684629290,,,,,,,
5563639805,Joungs Entreprenad AB,joungmaria@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,0500000,,,,
5563640373,Roine Johansson Schakt AB,kontakt@rjohansson.se,,,,,,,,
5563643492,D. Strands Maskiner Aktiebolag,strandsmaskiner@hotmail.com,+46703334788,,,,,,,
5563643674,Willmans Försäljnings i Luleå Aktiebolag,henry.william@gmail.com,,,,,,,,
5563644557,Rask Rör & Licenssvets Aktiebolag,tom.rask@teli.com,+46708888786,,,,,,,
5563644862,Västerbottens Kakelugnsmakeri Aktiebolag,kakelugnar@gmail.com,+46706030309,,,,,,,
5563645182,MALVIKS Entreprenad Aktiebolag,,,Kreditinstitut,Övriga skulder till kreditinstitut,158195,0,Övriga skulder till kreditinstitut,111667,271834
5563645802,Veckholms Takplåtslageri Aktiebolag,,,Kreditinstitut,Övriga skulder till kreditinstitut,44235000,4235000,,,
5563646248,Jonas Nilsson International i Göteborg AB,,+46708253702,,,,,,,
5563647105,Wenströms Schakt & Transport Aktiebolag,,+46702098850,,,,,,,
5563647188,Roland Svenssons Bygg Aktiebolag,,+4649430528,,,,,,,
5563647980,Strids Rörservice Aktiebolag,,+46706541085,,,,,,,
5563648525,VEBO Gräv Aktiebolag,,+46472550010,,,,,,,
5563650356,Anläggningsdykeri Aktiebolag (ANDAB),,+46702111254,,,,,,,
5563651545,SE Carlssons Mattservice Aktiebolag,peder@carlssonsmattservice.se,,,,,,,,
5563651628,Projekt Lås I Storstockholm Aktiebolag,,,,,,,,,
5563653046,Aktiebolaget Forserums Kran & Montage,ulrik.thyren@fkm.se,,Kreditinstitut,Övriga skulder till kreditinstitut,1342260,1938820,Övriga skulder till kreditinstitut,596560,717046
5563654689,Golvtjänst G Enderberg Aktiebolag,g.enderberg@telia.se,+46853044410,Kreditinstitut,Övriga skulder till kreditinstitut,397175,0,Övriga skulder till kreditinstitut,53448,0
5563654762,Eriksdals Elektriska i Nyköping Aktiebolag,eriksdals.el@telia.com,+46706601452,,,,,,,
5563655645,Hjärnarps Måleri Aktiebolag,ted@hjarnarpsmaleri.se,,,,,,,,
5563655744,VVS-Installatören i Gävle Aktiebolag,info@vvsinstallatoren.se,+4626126910,,,,,,,
5563655801,R & R Maskiner AB,raul@rrmark.se,,Kreditinstitut,Skulder till kreditinstitut,3481222,1091874,Skulder till kreditinstitut,1258308,1436641
5563656163,INVA i Stockholm Aktiebolag,bertil.bergseth@valvetab.se,,,,,,,,
5563656205,Soundinavia Aktiebolag,tom@soundinavia.se,+4687700662,,,,,,,
5563656551,Lundblads Golv i Västervik AB,jonas@hagbloms.se,+4649030365,,,,,,,
5563656619,RA Elektriska Aktiebolag,,,,,,,,,
5563657187,Vänersnäs Bygg Aktiebolag,magnus@vanersnasbygg.se,+46708225168,,,,,,,
5563658185,Runar Ekman Entreprenad Aktiebolag,,,,,,,,,
5563659068,Björn Brogren Måleri Aktiebolag,info@brogrensmaleri.se,+46243225783,Kreditinstitut,Skulder till kreditinstitut,10502000,10512000,Skulder till kreditinstitut,10000,10000
5563660140,Byggaktiebolaget B.F.V i Jönköping,,,,,,,,,
5563661528,Kaptensgården Aktiebolag,info@kaptensgarden.com,+464662670,Kreditinstitut,Övriga skulder till kreditinstitut,51954,0,Övriga skulder till kreditinstitut,9684,0
